CS14_ENG_001	per:holds_shares_in	test5	LTW_ENG_20090603.0052:438-491	Democratic National Committee	LTW_ENG_20090603.0052:438-466	0.331447236497
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20100824.0373:514-551	Gilbert Bukenya	XIN_ENG_20100824.0373:537-551	0.925379575535
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20100805.0146:180-204,XIN_ENG_20100805.0157:180-204	Godfrey Binaisa	XIN_ENG_20100805.0157:206-220	0.918374247794
CS14_ENG_037	gpe:residents_of_country	test5	APW_ENG_20100713.0032:512-529	Henn	APW_ENG_20100713.0032:526-529	0.322529366864
CS14_ENG_037	gpe:residents_of_country	test5	CNA_ENG_20090727.0020:1578-1594,CNA_ENG_20100727.0002:1581-1597,eng-NG-31-138596-9810690:1457-1481	Idi Amin	CNA_ENG_20090727.0020:1578-1585	0.44713020781
CS14_ENG_037	gpe:residents_of_country	test5	AFP_ENG_20100317.0249:3502-3522	Kale Kayihura	AFP_ENG_20100317.0249:3539-3551	0.569106679468
CS14_ENG_037	gpe:residents_of_country	test5	AFP_ENG_20100419.0309:1576-1608,AFP_ENG_20100419.0309:1595-1608	Kizza Besigye	AFP_ENG_20100419.0309:1576-1588	0.502072640179
CS14_ENG_037	gpe:residents_of_country	test5	AFP_ENG_20090904.0270:3214-3230	Lieberman	AFP_ENG_20090904.0270:3222-3230	0.430491048672
CS14_ENG_037	gpe:residents_of_country	test5	AFP_ENG_20091006.0345:714-770	Lieutenant-Colonel Felix Kulayigye	AFP_ENG_20091006.0345:737-770	0.752579583746
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20100519.0029:1582-1629	Mahmoud Mohieddin	XIN_ENG_20100519.0029:1582-1598	0.0977501609178
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20100303.0156:283-301	Michael Wabomba	XIN_ENG_20100303.0156:219-233	0.591857686762
CS14_ENG_037	gpe:residents_of_country	test5	APW_ENG_20101011.0645:698-725	Moses Ndiema Kipsiro	APW_ENG_20101011.0645:698-717	0.690887353793
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20090630.0180:402-424	Musa Ecweru	XIN_ENG_20090630.0180:389-399	0.925343093118
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20090630.0180:402-424,XIN_ENG_20090630.0180:411-424	Musa Ecweru	XIN_ENG_20090630.0180:389-399	0.630726199204
CS14_ENG_037	gpe:residents_of_country	test5	APW_ENG_20100713.0032:615-632,APW_ENG_20100713.0075:615-632	Nate Henn	APW_ENG_20100713.0032:426-434	0.116169720665
CS14_ENG_037	gpe:residents_of_country	test5	APW_ENG_20100308.0725:2214-2254	Omar al- Bashir	APW_ENG_20100308.0725:2214-2227	0.337624432499
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20090710.0110:427-451,XIN_ENG_20100628.0176:372-396	Sam Kutesa	XIN_ENG_20100628.0176:360-369	0.904220033829
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20100902.0332:4991-5013	Samoa	XIN_ENG_20100902.0332:4991-4995	0.343002963711
CS14_ENG_037	gpe:residents_of_country	test5	APW_ENG_20101026.0516:761-799	Stephen Malinga	APW_ENG_20101026.0516:785-799	0.903639055404
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20100628.0176:1725-1749,XIN_ENG_20101124.0168:1128-1144	Syda Bbumba	XIN_ENG_20101124.0168:1115-1125	0.95001149091
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20101124.0168:984-1002	Syda Bbumba	XIN_ENG_20101124.0168:984-994	0.849166195081
CS14_ENG_037	gpe:residents_of_country	test5	AFP_ENG_20100412.0439:186-202,XIN_ENG_20090827.0160:1655-1671,XIN_ENG_20090915.0172:226-242,XIN_ENG_20100714.0140:219-235	Yoweri Museveni	XIN_ENG_20090827.0160:1673-1687	0.66633172053
CS14_ENG_037	gpe:residents_of_country	test5	XIN_ENG_20090811.0128:452-467	Zoellick	XIN_ENG_20090811.0128:460-467	0.337285158714
CS14_ENG_038	org:employees_or_members	test5	eng-NG-31-126976-8244722:5525-5556	Andrew Leckey	eng-NG-31-126976-8244722:483-495	0.785514469593
CS14_ENG_038	org:employees_or_members	test5	APW_ENG_20101209.0854:1938-2061,WPB_ENG_20101209.0087:4196-4302	Brenda Starr	APW_ENG_20101209.0854:249-260	0.0625003443816
CS14_ENG_038	org:employees_or_members	test5	WPB_ENG_20101209.0087:4196-4302	Brenda Starr	WPB_ENG_20101209.0087:305-316	0.493317393551
CS14_ENG_038	org:employees_or_members	test5	LTW_ENG_20091002.0112:2342-2392	David Williams	LTW_ENG_20091002.0112:2342-2355	0.370907032018
CS14_ENG_038	org:employees_or_members	test5	LTW_ENG_20091002.0112:2496-2530	David Williams	LTW_ENG_20091002.0112:2480-2493	0.523470349541
CS14_ENG_038	org:employees_or_members	test5	bolt-eng-DF-199-192783-6868064:6271-6319	John Twohey	bolt-eng-DF-199-192783-6868064:6258-6268	0.470414103964
CS14_ENG_038	org:employees_or_members	test5	bolt-eng-DF-199-192783-6868064:6258-6319	John Twohey	bolt-eng-DF-199-192783-6868064:6258-6268	0.387445595507
CS14_ENG_038	org:employees_or_members	test5	bolt-eng-DF-170-181125-9117856:5318-5356	Kathleen Parker	bolt-eng-DF-170-181125-9117856:5318-5332	0.62236185599
CS14_ENG_038	org:employees_or_members	test5	eng-NG-31-113098-9050951:5869-5900	Robert C. Koehler	eng-NG-31-113098-9050951:467-483	0.31233811742
CS14_ENG_038	org:employees_or_members	test5	WPB_ENG_20100513.0094:825-844	Steve Tippie	WPB_ENG_20100513.0094:811-822	0.648249159314
CS14_ENG_038	org:employees_or_members	test5	WPB_ENG_20100513.0094:752-858	Steve Tippie	WPB_ENG_20100513.0094:811-822	0.277464217294
CS14_ENG_039	per:employee_or_member_of	test5	NYT_ENG_20100621.0143:2421-2453	Kansas City Star	NYT_ENG_20100621.0143:324-339	0.611399607253
CS14_ENG_039	per:employee_or_member_of	test5	NYT_ENG_20100621.0143:2421-2453,NYT_ENG_20100621.0143:2484-2501	Kansas City Star	NYT_ENG_20100621.0143:324-339	0.68712120558
CS14_ENG_039	per:employee_or_member_of	test5	NYT_ENG_20100621.0143:354-379	Knight Ridder	NYT_ENG_20100621.0143:367-379	0.924406891702
CS14_ENG_039	per:employee_or_member_of	test5	NYT_ENG_20100621.0143:2371-2390	New York Times	NYT_ENG_20100621.0143:143-156	0.246810898099
CS14_ENG_039	per:employee_or_member_of	test5	NYT_ENG_20100621.0143:139-284,NYT_ENG_20100621.0143:286-406	New York Times	NYT_ENG_20100621.0143:143-156	0.681745308082
CS14_ENG_039	per:employee_or_member_of	test5	NYT_ENG_20100621.0143:292-339	The Kansas City Star	NYT_ENG_20100621.0143:2434-2453	0.653365543654
CS14_ENG_039	per:employee_or_member_of	test5	NYT_ENG_20100621.0143:1311-1369	The Times	NYT_ENG_20100621.0143:806-814	0.39611290038
CS14_ENG_039	per:employee_or_member_of	test5	NYT_ENG_20100621.0143:261-289,NYT_ENG_20100621.0143:271-362,NYT_ENG_20100621.0143:2213-2244	The Washington Post	NYT_ENG_20100621.0143:271-289	0.593088641141
CS14_ENG_040	org:subsidiaries	test5	NYT_ENG_20091007.0129:1306-1428	Bradenton Herald	NYT_ENG_20091007.0129:1413-1428	0.884329851037
CS14_ENG_040	org:subsidiaries	test5	bolt-eng-DF-199-192783-6863358:4750-4779	Detroit Free Press	bolt-eng-DF-199-192783-6863358:4762-4779	0.347142045066
CS14_ENG_040	org:subsidiaries	test5	bolt-eng-DF-199-192783-6863358:8756-8891	Philadelphia Daily News	bolt-eng-DF-199-192783-6863358:4865-4887	0.849394859714
CS14_ENG_040	org:subsidiaries	test5	eng-WL-11-99176-9829084:3180-3281	SJ Mercury News	eng-WL-11-99176-9829084:3190-3204	0.430819544675
CS14_ENG_041	per:organizations_founded	test5	bolt-eng-DF-212-191668-3067618:2103-2239,bolt-eng-DF-212-191668-3067618:2242-2276	Align Technology Inc.	bolt-eng-DF-212-191668-3067618:2256-2276	0.854126603993
CS14_ENG_041	per:organizations_founded	test5	bolt-eng-DF-212-191668-3067618:1257-1280,bolt-eng-DF-212-191668-3067618:2103-2139	Resource Group	bolt-eng-DF-212-191668-3067618:725-738	0.556336261883
CS14_ENG_041	per:organizations_founded	test5	bolt-eng-DF-212-191668-3067618:1240-1342	Resource Group	bolt-eng-DF-212-191668-3067618:725-738	0.921318602121
CS14_ENG_041	per:organizations_founded	test5	bolt-eng-DF-212-191668-3067618:1240-1280	Resource Group	bolt-eng-DF-212-191668-3067618:725-738	0.503195396229
CS14_ENG_042	org:top_members_employees	test5	eng-NG-31-127453-9229089:1324-1351	Barbara Ciara	eng-NG-31-127453-9229089:1339-1351	0.520083699596
CS14_ENG_042	org:top_members_employees	test5	eng-NG-31-127453-9229089:1263-1375	Barbara Ciara	eng-NG-31-127453-9229089:1339-1351	0.812429696281
CS14_ENG_042	org:top_members_employees	test5	eng-NG-31-127453-9229092:532-550	Ernie Suggs	eng-NG-31-127453-9229092:540-550	0.799819101631
CS14_ENG_042	org:top_members_employees	test5	eng-NG-31-127453-9229089:1263-1375,eng-NG-31-127453-9229089:1329-1337	NABJ president Barbara Ciara	eng-NG-31-127453-9229089:1324-1351	0.835897207001
CS14_ENG_042	org:top_members_employees	test5	APW_ENG_20100801.0030:355-462,APW_ENG_20100801.0055:358-485	Spike Lee	APW_ENG_20100801.0030:58-66	0.118232168673
CS14_ENG_043	gpe:residents_of_city	test5	NYT_ENG_20090828.0185:1880-1975	Elizabeth Smart	NYT_ENG_20090828.0185:1928-1942	0.63936122357
CS14_ENG_045	org:employees_or_members	test5	eng-NG-31-142091-8682562:4072-4202	Bush	eng-NG-31-142091-8682562:4180-4183	0.452752837233
CS14_ENG_045	org:employees_or_members	test5	bolt-eng-DF-170-181103-8902794:936-960,eng-NG-31-141958-8677084:2979-3049,eng-NG-31-141958-8677084:3006-3049,eng-NG-31-147907-10554401:12731-12774	Cecilia Munoz	eng-NG-31-141958-8677084:2979-2991	0.905871824032
CS14_ENG_045	org:employees_or_members	test5	eng-NG-31-147907-10554401:12704-12774	Cecilia Munoz	eng-NG-31-147907-10554401:12704-12716	0.851723069689
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20100131.0009:3108-3159,NYT_ENG_20101015.0021:2570-2646,NYT_ENG_20101015.0021:2589-2646,WPB_ENG_20100611.0054:5000-5095	Clarissa Martinez	NYT_ENG_20100131.0009:3108-3124	0.368920350423
CS14_ENG_045	org:employees_or_members	test5	WPB_ENG_20100319.0077:2657-2805	Clarissa Martinez De Castro	WPB_ENG_20100319.0077:2718-2744	0.961472434024
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20100312.0052:3564-3674,WPB_ENG_20100512.0079:2634-2720,eng-NG-31-127453-12066903:1556-1639,eng-NG-31-127453-12066903:1597-1639	Clarissa Martinez De Castro	WPB_ENG_20100512.0079:2634-2660	0.949764353296
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20100312.0052:3593-3674,WPB_ENG_20100512.0079:2663-2720,eng-NG-31-127453-12066903:1585-1709	Clarissa Martinez De Castro	WPB_ENG_20100512.0079:2634-2660	0.447336471522
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20100312.0052:3593-3674,WPB_ENG_20100512.0079:2663-2720	Clarissa Martinez De Castro	WPB_ENG_20100512.0079:2634-2660	0.422745260541
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20101104.0146:5726-5752,APW_ENG_20101104.0146:5726-5782,APW_ENG_20101104.0146:5726-5782	Eric Rodriguez	APW_ENG_20101104.0146:5769-5782	0.580338024457
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20101104.0146:5726-5849	Eric Rodriguez	APW_ENG_20101104.0146:5769-5782	0.564527574105
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20101104.0146:5726-5849	Eric Rodriguez	APW_ENG_20101104.0146:5769-5782	0.684241054284
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20101104.0146:5726-5767,APW_ENG_20101104.0146:5726-5782,WPB_ENG_20100710.0011:4604-4641,WPB_ENG_20100710.0011:4625-4641	Eric Rodriguez	WPB_ENG_20100710.0011:4604-4617	0.511957587701
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20100222.0012:2514-2563	Janet Murgia	NYT_ENG_20100222.0012:2500-2511	0.426607851754
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20100222.0012:2432-2579	Janet Murgia	NYT_ENG_20100222.0012:2500-2511	0.612774339278
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20090604.0007:2762-2848	Janet Murguia	APW_ENG_20090604.0007:2762-2774	0.771323964361
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20100508.0008:2710-2725	Janet Murguia	APW_ENG_20100508.0008:2695-2707	0.854028783372
CS14_ENG_045	org:employees_or_members	test5	LTW_ENG_20090808.0012:1353-1403	Janet Murguia	LTW_ENG_20090808.0012:1391-1403	0.463198854943
CS14_ENG_045	org:employees_or_members	test5	LTW_ENG_20091009.0011:1335-1402,NYT_ENG_20090625.0067:5165-5214,NYT_ENG_20100506.0110:906-926,NYT_ENG_20100701.0120:3625-3668	Janet Murguia	NYT_ENG_20090625.0067:5165-5177	0.955527420323
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20100506.0110:891-903,NYT_ENG_20100506.0110:891-926,NYT_ENG_20100506.0110:923-926	Janet Murguia	NYT_ENG_20100506.0110:891-903	0.371815034341
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20100926.0083:4596-4635	Janet Murguia	NYT_ENG_20100926.0083:4581-4593	0.321782220226
CS14_ENG_045	org:employees_or_members	test5	XIN_ENG_20091003.0132:3671-3819	Janet Murguia	XIN_ENG_20091003.0132:3739-3751	0.717915872676
CS14_ENG_045	org:employees_or_members	test5	LTW_ENG_20091009.0011:1335-1402,NYT_ENG_20090625.0067:5165-5214,NYT_ENG_20100506.0110:906-926,eng-NG-31-142161-8690976:1264-1313	Janet Murguia	eng-NG-31-142161-8690976:1249-1261	0.898084916614
CS14_ENG_045	org:employees_or_members	test5	eng-NG-31-142685-8718201:1896-2029	Janet Murguía	eng-NG-31-142685-8718201:1896-1908	0.572801153322
CS14_ENG_045	org:employees_or_members	test5	WPB_ENG_20100215.0067:575-723	Janis Bowdler	WPB_ENG_20100215.0067:643-655	0.670160433498
CS14_ENG_045	org:employees_or_members	test5	WPB_ENG_20100720.0077:5727-5874	Janis Bowdler	WPB_ENG_20100720.0077:5795-5807	0.987568591265
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20091115.0004:1408-1488,NYT_ENG_20091115.0004:1433-1488	Jennifer Ng&apos;andu	NYT_ENG_20091115.0004:1408-1423	0.989712201437
CS14_ENG_045	org:employees_or_members	test5	LTW_ENG_20091007.0083:3842-3924	Jennifer Ng'andu	LTW_ENG_20091007.0083:3842-3857	0.839099015638
CS14_ENG_045	org:employees_or_members	test5	LTW_ENG_20090927.0011:424-493	John Amaya	LTW_ENG_20090927.0011:377-386	0.962902973264
CS14_ENG_045	org:employees_or_members	test5	LTW_ENG_20090915.0083:2349-2459	John Tanton	LTW_ENG_20090915.0083:2428-2438	0.156827562472
CS14_ENG_045	org:employees_or_members	test5	WPB_ENG_20100319.0077:2837-2845	Jorge-Mario Cabrera	WPB_ENG_20100319.0077:1939-1957	0.199601982212
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20100409.0706:1391-1458,APW_ENG_20100409.0706:1414-1458,APW_ENG_20100520.1237:2420-2463	Lisa Navarrete	APW_ENG_20100409.0706:1391-1404	0.72733926158
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20100409.0706:1391-1458,APW_ENG_20100409.0706:1414-1458,APW_ENG_20100520.1237:2399-2463,APW_ENG_20100520.1237:2420-2463	Lisa Navarrete	APW_ENG_20100409.0706:1391-1404	0.690343439973
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20100409.0706:1391-1458,APW_ENG_20100409.0706:1414-1458,APW_ENG_20100520.1237:2420-2463	Lisa Navarrete	APW_ENG_20100409.0706:1391-1404	0.354922460745
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20100409.0706:1391-1502,APW_ENG_20100520.1237:2415-2463	Lisa Navarrete	APW_ENG_20100409.0706:1391-1404	0.438838537698
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20100629.0049:767-867	Maria Rosa	NYT_ENG_20100629.0049:836-845	0.839675854376
CS14_ENG_045	org:employees_or_members	test5	APW_ENG_20100312.0052:3564-3655	Martinez de Castro	APW_ENG_20100312.0052:3573-3590	0.249385623471
CS14_ENG_045	org:employees_or_members	test5	WPB_ENG_20100409.0041:5994-6057	Michael L. Lomax	WPB_ENG_20100409.0041:5893-5908	0.0570538216526
CS14_ENG_045	org:employees_or_members	test5	LTW_ENG_20090927.0011:200-348	Obama	LTW_ENG_20090927.0011:272-276	0.0735167591117
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20100427.0230:1364-1388	Patricia Foxen	NYT_ENG_20100427.0230:1364-1377	0.725243739425
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20101004.0044:1972-2118,NYT_ENG_20101004.0044:2120-2169	Raul Yzaguirre	NYT_ENG_20101004.0044:468-481	0.362901380953
CS14_ENG_045	org:employees_or_members	test5	eng-NG-31-142687-8719348:1162-1199	Raul Yzaguirre	eng-NG-31-142687-8719348:1124-1137	0.416630986515
CS14_ENG_045	org:employees_or_members	test5	eng-NG-31-142687-8719348:1124-1205	Raul Yzaguirre	eng-NG-31-142687-8719348:1124-1137	0.516391183647
CS14_ENG_045	org:employees_or_members	test5	eng-NG-31-142685-8718470:402-533	Session H. R. 1999	eng-NG-31-142685-8718470:406-423	0.459573711048
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20090601.0198:1688-1728	Sonia Sotomayor	NYT_ENG_20090601.0198:212-226	0.473331306139
CS14_ENG_045	org:employees_or_members	test5	AFP_ENG_20090805.0155:2099-2137,AFP_ENG_20090805.0155:2111-2143,AFP_ENG_20090805.0155:2140-2178,NYT_ENG_20090601.0198:1688-1728	Sonia Sotomayor	NYT_ENG_20090601.0198:212-226	0.667609285383
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20090601.0198:1688-1728	Sonia Sotomayor	NYT_ENG_20090601.0198:212-226	0.651492769306
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20090601.0198:1673-1769	Sonia Sotomayor	NYT_ENG_20090601.0198:212-226	0.902295007244
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20090601.0198:1673-1769	Sotomayor	NYT_ENG_20090601.0198:1673-1681	0.266202698253
CS14_ENG_045	org:employees_or_members	test5	LTW_ENG_20090927.0011:181-329	Tom Perez	LTW_ENG_20090927.0011:251-259	0.166754743406
CS14_ENG_045	org:employees_or_members	test5	NYT_ENG_20101004.0044:2259-2400	Yzaguirre	NYT_ENG_20101004.0044:2293-2301	0.651369164144
CS14_ENG_046	org:students	test5	LTW_ENG_20090922.0031:634-732	Christy C. Bulkeley	LTW_ENG_20090922.0031:146-164	0.676964417486
CS14_ENG_046	org:students	test5	eng-NG-31-126851-8229166:7789-7833	Robert Renix	eng-NG-31-126851-8229166:604-615	0.36259388208
CS14_ENG_046	org:students	test5	eng-NG-31-126851-8229166:7789-7856	Robert Renix	eng-NG-31-126851-8229166:604-615	0.400123833766
CS14_ENG_047	org:top_members_employees	test5	NYT_ENG_20101110.0214:890-922,NYT_ENG_20101202.0155:4151-4183,WPB_ENG_20100202.0039:1251-1296,WPB_ENG_20100326.0049:788-816	Bob Bixby	NYT_ENG_20101202.0155:4130-4138	0.437307591963
CS14_ENG_047	org:top_members_employees	test5	WPB_ENG_20100326.0049:668-707	Bob Bixby	WPB_ENG_20100326.0049:668-676	0.508967690705
CS14_ENG_047	org:top_members_employees	test5	WPB_ENG_20100719.0040:4498-4576	Bob Bixby	WPB_ENG_20100719.0040:4498-4506	0.572532679107
CS14_ENG_047	org:top_members_employees	test5	LTW_ENG_20091019.0012:417-456,LTW_ENG_20091019.0012:417-456	DIANE LIM ROGERS	LTW_ENG_20091019.0012:391-406	0.10052389107
CS14_ENG_047	org:top_members_employees	test5	LTW_ENG_20091019.0012:391-406,LTW_ENG_20091019.0012:417-456	DIANE LIM ROGERS	LTW_ENG_20091019.0012:391-406	0.23067600102
CS14_ENG_047	org:top_members_employees	test5	APW_ENG_20090820.0054:1611-1674,APW_ENG_20090820.0117:1621-1684,APW_ENG_20100909.0594:2081-2113,WPB_ENG_20100312.0101:1030-1074	Robert Bixby	APW_ENG_20090820.0054:1587-1598	0.841713018311
CS14_ENG_047	org:top_members_employees	test5	APW_ENG_20100909.0594:1898-1954	Robert Bixby	APW_ENG_20100909.0594:1898-1909	0.639268949785
CS14_ENG_047	org:top_members_employees	test5	APW_ENG_20100909.0594:2002-2136	Robert Bixby	APW_ENG_20100909.0594:2057-2068	0.682264374392
CS14_ENG_047	org:top_members_employees	test5	WPB_ENG_20100903.0075:5403-5552	Robert Bixby	WPB_ENG_20100903.0075:5472-5483	0.463362034064
CS14_ENG_047	org:top_members_employees	test5	WPB_ENG_20100903.0075:5404-5551	Robert Bixby	WPB_ENG_20100903.0075:5472-5483	0.450491667267
CS14_ENG_047	org:top_members_employees	test5	NYT_ENG_20100924.0016:1848-1880,NYT_ENG_20100924.0016:1848-1899,NYT_ENG_20100924.0016:1848-1904	Robert L. Bixby	NYT_ENG_20100924.0016:1821-1835	0.611007013542
CS14_ENG_047	org:top_members_employees	test5	NYT_ENG_20100924.0016:1848-1880,NYT_ENG_20100924.0016:1848-1880,NYT_ENG_20100924.0016:1848-1899,NYT_ENG_20100924.0016:1848-1904	Robert L. Bixby	NYT_ENG_20100924.0016:1821-1835	0.353860334897
CS14_ENG_047	org:top_members_employees	test5	NYT_ENG_20100924.0016:1848-1880,NYT_ENG_20100924.0016:1848-1899,NYT_ENG_20100924.0016:1848-1904	Robert L. Bixby	NYT_ENG_20100924.0016:1821-1835	0.656274597129
CS14_ENG_048	gpe:residents_of_city	test5	NYT_ENG_20090929.0191:1685-1743	Bollea	NYT_ENG_20090929.0191:944-949	0.482652239409
CS14_ENG_048	gpe:residents_of_city	test5	NYT_ENG_20090604.0032:2897-2925,NYT_ENG_20100901.0158:2700-2728,NYT_ENG_20100925.0125:3468-3496,NYT_ENG_20100929.0172:2960-2988	Jim Frishe	NYT_ENG_20100901.0158:2700-2709	0.955863893486
CS14_ENG_049	per:employee_or_member_of	test5	eng-NG-31-126958-9171910:440-587	Bloomsbury	eng-NG-31-126958-9171910:509-518	0.360453480976
CS14_ENG_049	per:employee_or_member_of	test5	eng-NG-31-126958-9171910:797-805,eng-NG-31-126958-9171910:838-928,eng-NG-31-126958-9171910:975-1005	Centenary College	eng-NG-31-126958-9171910:975-991	0.989395576642
CS14_ENG_049	per:employee_or_member_of	test5	eng-NG-31-126958-9171910:797-805,eng-NG-31-126958-9171910:838-928,eng-NG-31-126958-9171910:1012-1048	Emory &amp; Henry College	eng-NG-31-126958-9171910:1012-1036	0.366710843962
CS14_ENG_049	per:employee_or_member_of	test5	eng-NG-31-126958-9171945:3310-3335	Smith College	eng-NG-31-126958-9171945:3323-3335	0.339255907384
CS14_ENG_050	gpe:residents_of_city	test5	NYT_ENG_20100831.0149:557-604,NYT_ENG_20100901.0012:1229-1276	Ahmad Mohamed Nasser al- Soofi	NYT_ENG_20100831.0149:557-585	0.549718655172
CS14_ENG_050	gpe:residents_of_city	test5	APW_ENG_20100831.0465:3626-3663,APW_ENG_20100831.0777:2026-2063,APW_ENG_20100831.0838:2881-2918	Ahmed Mohamed Nasser al- Soofi	APW_ENG_20100831.0465:1498-1526	0.331137408151
CS14_ENG_050	gpe:residents_of_city	test5	APW_ENG_20100831.0777:2026-2063,APW_ENG_20100831.0838:2881-2918	Al Soofi	APW_ENG_20100831.0838:2849-2856	0.35972197816
CS14_ENG_050	gpe:residents_of_city	test5	NYT_ENG_20100502.0169:2668-2688,eng-NG-31-126840-8220913:2797-2818	Richard Shelby	eng-NG-31-126840-8220913:2781-2794	0.660461980357
CS14_ENG_051	org:founded_by	test5	LTW_ENG_20090920.0004:1031-1152	Wade Rathke	LTW_ENG_20090920.0004:1141-1151	0.500767385855
CS14_ENG_051	org:founded_by	test5	LTW_ENG_20091007.0023:2192-2216,NYT_ENG_20091009.0154:3569-3593	Wade Rathke	LTW_ENG_20091007.0023:2206-2216	0.551566724137
CS14_ENG_051	org:founded_by	test5	NYT_ENG_20091009.0154:3446-3594	Wade Rathke	NYT_ENG_20091009.0154:3583-3593	0.393140267409
CS14_ENG_052	org:parents	test5	AFP_ENG_20101202.0014:371-386	Halliburton	AFP_ENG_20101202.0014:349-359	0.924396726476
CS14_ENG_052	org:parents	test5	AFP_ENG_20101202.0014:371-450	Halliburton	AFP_ENG_20101202.0014:371-381	0.927031338089
CS14_ENG_052	org:parents	test5	AFP_ENG_20101202.0058:2161-2310	Halliburton	AFP_ENG_20101202.0058:2191-2201	0.945026975636
CS14_ENG_052	org:parents	test5	AFP_ENG_20101202.0058:2161-2270	Halliburton	AFP_ENG_20101202.0058:2191-2201	0.866312985569
CS14_ENG_052	org:parents	test5	AFP_ENG_20101207.0111:400-547	Halliburton Inc.	AFP_ENG_20101207.0111:466-481	0.74784902016
CS14_ENG_052	org:parents	test5	AFP_ENG_20101207.0207:1256-1286	Halliburton Inc.	AFP_ENG_20101207.0207:1198-1213	0.40253636435
CS14_ENG_053	per:cities_of_residence	test5	NYT_ENG_20090704.0007:59-208	Millburn	NYT_ENG_20090704.0007:235-242	0.106875569261
CS14_ENG_053	per:cities_of_residence	test5	APW_ENG_20090719.0671:205-243,APW_ENG_20090719.0671:452-509,NYT_ENG_20090704.0007:818-929	New York City	APW_ENG_20090719.0671:231-243	0.349830784089
CS14_ENG_054	gpe:headquarters_in_city	test5	CNA_ENG_20100805.0036:1968-1993	Accident Gallery	CNA_ENG_20100805.0036:1968-1983	0.45557670259
CS14_ENG_054	gpe:headquarters_in_city	test5	CNA_ENG_20100805.0036:1964-1993	Accident Gallery	CNA_ENG_20100805.0036:1968-1983	0.671670586835
CS14_ENG_054	gpe:headquarters_in_city	test5	APW_ENG_20100110.0108:641-663	Bayshore Mall	APW_ENG_20100110.0108:641-653	0.328243191873
CS14_ENG_054	gpe:headquarters_in_city	test5	APW_ENG_20100110.0108:683-831	Bayshore Mall	APW_ENG_20100110.0108:751-763	0.936135162369
CS14_ENG_054	gpe:headquarters_in_city	test5	NYT_ENG_20100106.0189:5593-5635	Department of Fish	NYT_ENG_20100106.0189:5593-5610	0.471718224397
CS14_ENG_054	gpe:headquarters_in_city	test5	APW_ENG_20100110.0108:1005-1010	Eureka Police Department	APW_ENG_20100110.0108:1005-1028	0.340827405257
CS14_ENG_054	gpe:headquarters_in_city	test5	eng-NG-31-103894-11272370:320-398	KGOE AM	eng-NG-31-103894-11272370:344-350	0.513141161002
CS14_ENG_054	gpe:headquarters_in_city	test5	APW_ENG_20090808.0618:1684-1807	Six Flags St. Louis	APW_ENG_20090808.0618:1684-1702	0.467424783394
CS14_ENG_055	per:spouse	test5	eng-NG-31-109383-9018094:645-698	Charlize Theron	eng-NG-31-109383-9018094:645-659	0.99080108018
CS14_ENG_055	per:spouse	test5	eng-NG-31-148431-10560800:1930-1935,eng-NG-31-148431-10560800:1930-2014,eng-NG-31-148431-10560800:1978-2014	Charlize Theron	eng-NG-31-148431-10560800:392-406	0.250243099998
