@relation jaccard_2014

@attribute conf_1 numeric
@attribute conf_2 numeric
@attribute conf_3 numeric
@attribute conf_4 numeric
@attribute conf_5 numeric
@attribute conf_6 numeric
@attribute conf_7 numeric
@attribute conf_8 numeric
@attribute conf_9 numeric
@attribute conf_10 numeric
@attribute prov numeric
@attribute num_prov numeric
@attribute jaccard numeric
@attribute num_offset numeric
@attribute rel {per:title,per:spouse,per:stateorprovince_of_death,org:parents,org:members,per:date_of_death,per:cause_of_death,per:city_of_birth,org:top_members_employees,org:city_of_headquarters,org:alternate_names,per:date_of_birth,per:parents,per:cities_of_residence,per:children,org:shareholders,org:political_religious_affiliation,per:other_family,per:origin,per:countries_of_residence,per:age,org:member_of,org:date_dissolved,per:city_of_death,org:date_founded,org:subsidiaries,per:employee_or_member_of,per:schools_attended,per:charges,per:country_of_birth,org:stateorprovince_of_headquarters,per:religion,per:statesorprovinces_of_residence,per:stateorprovince_of_birth,per:alternate_names,org:founded_by,org:website,per:siblings,per:country_of_death,org:number_of_employees_members,org:country_of_headquarters}
@attribute target {w,c}

@data
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:countries_of_residence,c
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,org:members,c
0,0,1,0,0,0,0,0,0,0,1,2,0,0,per:children,w
0,0,0.5,0,0,0,0,0,0,0,0.666667,2,0,0,per:employee_or_member_of,w
0,0,0.992,1,1,0,0,0,1,0,1,15,0.916667,3,per:city_of_death,c
0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.5934,0,0,0,0,0,0,0,0,0,0,0,per:children,w
0,0,1,0,0,0,0,0,0,0,1,3,0,0,per:alternate_names,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,org:alternate_names,w
0.9579,0,1,1,0,0,0,0,1,0,0.357143,5,0,0,org:alternate_names,c
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:employee_or_member_of,c
0,0,0.5601,0,0,0,0,0,0,0,0,0,0,0,per:city_of_birth,w
0,0,0.5,0,0,0,0,0,0,0,0.666667,2,0,0,per:countries_of_residence,w
0,0,0.5,0,0,0,0,0,0,0,0.666667,2,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:subsidiaries,w
0,0,1,1,0,0,0,0,0,0,0.555556,5,0,0,org:alternate_names,c
0,0,1,0,0,0,0,0,0,0,0.714286,5,0,0,per:country_of_death,c
0,0,0.8785,0,0,0,0,0,0,0,0,0,0,0,org:political_religious_affiliation,w
0,0,0.5833,0,0,0,0,0,0,0,0,0,0,0,per:other_family,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:charges,w
0,0,0.8374,0,0,0,0,0,0,0,0,0,0,0,per:children,w
0,0,0.9237,0,0,0,0,0,0,0,0,0,0,0,org:top_members_employees,w
0,0,1,0,0,0,0,0,0,0,0.6,3,0,0,per:country_of_birth,w
0,0,0.2402,0,0,0,0,0,0,0,1,1,0,0,org:date_founded,c
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,0.96875,0,0,0,0,0,0,0,0,0,0,0,per:employee_or_member_of,c
0,0,1,0,0,0,0,0,0,0,1,5,0,0,org:alternate_names,c
0,0,0.8079,1,0.5,0,0,0.9795,0,0.13,0.714286,5,1,2,per:title,c
0.9,0,0.333,0,1,0,0,0.9154,1,0,0.125,1,1,1,org:top_members_employees,w
0,0,0.5,0,0,0,0,0,0,0,0.5,2,0,0,per:cities_of_residence,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:statesorprovinces_of_residence,w
0.9218,0,0.4529,1,0,0.977,0.893,0,0,0,1,7,0.984848,3,org:founded_by,c
0,0,1,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,0.9997,1,0,0,0,0,0,0,1,1,0,0,per:city_of_birth,w
0,0,1,1,0,0,0,0,0,0.5,1,9,0.725,2,per:spouse,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:charges,w
0,0,0.6994,0,0,0,0,0,0,0,0,0,0,0,org:top_members_employees,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:alternate_names,w
0.9,0,1,0,1,0.96,0,0.9968,1,0,1,10,0.977778,5,per:siblings,c
0,0,1,0,0,0,0,0,0,0,1,3,0,0,per:city_of_birth,w
0,0,0.5361,1,0.5,0.853,0,0.9886,0,0.02,0.125,1,0,0,per:title,c
0,0,0.6628,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,1,1,0,0,0,0,1,0,0.8125,13,0.583333,2,per:date_of_death,c
0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,org:member_of,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:charges,w
0,0,0.7399,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,0.607,0,0,0,0,0,0,0,0,0,0,0,org:country_of_headquarters,w
0,0,0.7678,0,0,0.999,0,0,0,0,1,3,0.941176,1,per:title,w
0,0,0.6188,0,0,0,0,0,1,0,0.166667,1,0,0,per:schools_attended,c
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:employee_or_member_of,w
0,0,0.684,0,0,0,0,0,0.95,0,0,0,0,0,per:countries_of_residence,c
0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,per:title,c
0,0,1,0,0,0,0,0,0,0,1,5,0,0,org:website,c
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:origin,w
0,0,0.5615,0,0,0,0,0,1,0.13,0,0,0,0,per:title,w
0,0,0.6029,0,0,0,0,0,0,0,0,0,0,0,per:siblings,w
0,0,0.827,1,0,0,0,0.9489,0,0,0.2,1,1,1,per:employee_or_member_of,w
0,0,0.514,0,0,0,0,0,0,0,0,0,0,0,per:title,c
0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,per:cause_of_death,w
0,0,0.908,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0.9,0,0.3127,1,1,0.971,0,0.9602,0,0,0.076923,1,1,1,org:top_members_employees,c
0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:statesorprovinces_of_residence,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:parents,w
0,0,0.925,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:alternate_names,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:employee_or_member_of,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:founded_by,w
0,0,1,0,0,0,0,0,0,0,1,3,0,0,org:city_of_headquarters,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,org:founded_by,c
0,0,0.5124,0,0,0,0,0,0,0.5,1,1,0,0,per:title,w
0,0,0.9783,0,0,0,0,0,0,0,0,0,0,0,per:alternate_names,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:city_of_headquarters,w
0,0,0.9356,0,0,0,0,0,0,0,0,0,0,0,org:country_of_headquarters,w
0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,per:employee_or_member_of,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:charges,w
0,0,0.9593,0,0,0,0,0,0,0,0,0,0,0,org:country_of_headquarters,w
0,0,0.2855,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:founded_by,w
0,0,1,1,0,0.939,0,0.6739,0,0,0.3,3,0.833333,1,per:title,c
0,0,0.4319,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0,0,0.1551,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:other_family,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:alternate_names,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:charges,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:employee_or_member_of,w
0.404528,0.666667,0.7244,1,0.5,0.967,0,0.9402,0,0,1,11,0.974359,6,per:employee_or_member_of,c
0,0,0.6382,0,0,0.826,0,0.9795,1,0.13,0.333333,3,1,1,per:title,w
0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:statesorprovinces_of_residence,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:charges,w
0,0,0.7914,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:city_of_death,w
0,0,0.5903,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:charges,c
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,1,0,0,per:countries_of_residence,w
0,0,0.6306,0,0,0,0,0.9939,0,0,1,1,0,0,per:schools_attended,w
0,0,1,1,0,0,0,0,1,0,0.307692,4,0,0,per:date_of_death,c
0,0,1,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,org:founded_by,c
0,0,0.8418,1,0,0.976,0,0,1,1,0.5,7,0.833333,2,org:alternate_names,c
0,0,0.6656,0,0,0,0,0,0,0,0,0,0,0,org:parents,w
0,0,0.7935,0,0,0,0,0,0,0,0,0,0,0,per:statesorprovinces_of_residence,w
0,0,0.663,0,0,0,0,0.9923,1,1,0.166667,1,1,2,per:charges,c
0,0,0.801,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,per:spouse,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:employee_or_member_of,w
0,0,1,0,0,0,0,0,0,0,0.8,4,0,0,per:city_of_death,w
0,0,0.1311,0,0,0,0,0,0,0,1,1,0,0,per:children,w
0,0,0.957,0,0,0,0,0,0,0,1,2,0,0,per:cities_of_residence,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:employee_or_member_of,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:employee_or_member_of,w
0,0.5,0.5992,0,1,0.908,0,0,0,0,1,5,0.969697,3,org:top_members_employees,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:top_members_employees,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,per:spouse,w
0,0,0.254,1,0.5,0,0,0.7153,0,0.13,0.2,2,0,0,per:title,w
0,0,0.6683,0,0,0,0,0,0,0,0,0,0,0,per:stateorprovince_of_birth,w
0,0,1,0,0,0,0,0,0,0,0.625,5,0,0,org:top_members_employees,w
0,0,0.9861,0,0,0,0,0,0,0,0,0,0,0,per:countries_of_residence,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,org:top_members_employees,w
0,0,0.6854,1,0,0,0,0,0,0,0.25,1,0,0,org:country_of_headquarters,c
0,0,1,1,0,0.979,0,0.9909,0,0,1,7,0.97619,3,per:siblings,c
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:date_of_death,w
0,0,0.9112,1,0,0,0,0,0,1,1,4,0,0,per:title,w
0,0,0.9292,0,0,0,0,0,0,0,0,0,0,0,per:title,c
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:employee_or_member_of,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,org:alternate_names,w
0.921,0,0.9731,1,0,0.948,0,0.992,1,1,0.75,12,0.964286,4,org:city_of_headquarters,c
0,0,0.7065,0,0,0,0,0,0,0,0,0,0,0,per:countries_of_residence,w
0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,per:employee_or_member_of,c
0,0.5,0.3808,1,1,0.938,0,0.9966,0,0,1,11,0.841304,5,org:top_members_employees,c
0,0,0.6201,0,0,0,0,0,0,0,0,0,0,0,org:country_of_headquarters,w
0,0,0.5903,1,0,0,0,0,0,0,1,4,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,0.24,1,1,0.997,0,0,0,0,1,9,0.713282,3,org:top_members_employees,c
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:employee_or_member_of,w
0,0,0.159,0,0,0,0,0,1,0,0.333333,3,0,0,org:top_members_employees,w
0,0,0.7,0,0,0.999,0,0.8724,1,1,0.583333,7,0.916667,2,org:city_of_headquarters,c
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,org:alternate_names,w
0,0,1,1,0,0,0,0,0,0,0.625,5,0,0,per:country_of_death,c
0,0,0.7627,0,0,0,0,0,0,0,0.666667,2,0,0,per:statesorprovinces_of_residence,c
0,0,0.7121,0,0,0,0,0,0,0,0,0,0,0,org:city_of_headquarters,w
0,0,0.8483,0,0,0,0,0,0,0,0,0,0,0,per:origin,w
0,0,0.8349,0,0,0,0,0,0,0,0,0,0,0,per:stateorprovince_of_birth,w
0,0,0.8062,0,0,0,0,0,0,0,0,0,0,0,per:statesorprovinces_of_residence,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:date_of_death,w
0,0,0.8467,1,0,0,0,0,0,0,0,0,0,0,per:city_of_birth,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:schools_attended,c
0,0,0.8934,1,0,0.99,0,0,0,0,0.7,7,0.586124,2,org:top_members_employees,c
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:employee_or_member_of,w
0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.976,1,0.5,0,0,0,1,0,0.125,2,0,0,per:age,c
0,0,1,1,0,0.953,0.8788,0.9774,0,0,1,10,0.980392,3,per:children,c
0,0,1,0,0,0,0,0,0,0,0,0,0,0,org:political_religious_affiliation,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:top_members_employees,w
0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,org:top_members_employees,w
0,0,0.6578,0,0,0,0,0,0,0,0,0,0,0,org:founded_by,w
0,0,0.6255,0,0,0,0,0,0,0,0,0,0,0,per:countries_of_residence,w
0,0,0.931,0,0,0,0,0,0,0,1,2,0,0,per:title,c
0,0,0.946,0,0,0,0,0,0,0,0.4,2,0,0,per:cities_of_residence,c
0,0,0.9935,0,0,0,0,0,0,0,0,0,0,0,per:religion,w
0,0,1,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
0,0,0.6822,0,0,0,0,0,0,0,0,0,0,0,per:country_of_birth,w
0,0,0.943,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:countries_of_residence,c
0.9,0,1,0,0,0,0,0,0,1,0.571429,4,1,1,per:city_of_birth,c
0,0,0.7994,0,0,0,0,0,0,0,0,0,0,0,org:top_members_employees,w
0,0,0.5676,0,0,0,0,0,0,1,1,1,0,0,per:title,w
0,0,0.7971,0,0,0,0,0,1,0,0,0,0,0,per:origin,w
0,0,0.1968,0,0,0,0,0,0,0.02,1,1,0,0,per:title,w
0,0.5,1,1,0,0,0,0.9795,0,0,1,5,1,3,per:title,w
0,0,1,0,0,0,0,0,0,0,1,3,0,0,org:city_of_headquarters,c
0.8056,0,1,0,0,0,0,0.9969,1,0,1,9,1,3,org:date_founded,c
0,0,1,0,1,0.929,0,0.9615,0,0,1,8,0.97619,3,org:top_members_employees,w
0,0,1,0,0,0,0,0,0,0.17,0.571429,4,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
0,0,0.2778,0,0,0.993,0,0,0,0,1,4,0.666667,1,per:parents,c
0,0,0.975,1,0,0,0,0,0,0,0.666667,4,1,1,per:title,w
0,0,0.8775,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,c
0,0,0.8541,0,0,0,0,0,0,0,0,0,0,0,per:city_of_birth,w
0,0,0.5156,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0.75,1,1,1,0.978,0,0.9954,1,0,1,13,0.988889,6,org:top_members_employees,c
0,0,0.6068,0,0,0,0,0,0,0,0,0,0,0,per:alternate_names,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,org:alternate_names,w
0,0,0.9878,0,0,0,0,0,1,0,1,5,1,1,per:alternate_names,c
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:charges,w
0,0,0.763,0,0,0,0,0,0,0,0,0,0,0,per:children,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:spouse,w
0,0,0.1986,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,c
0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,org:top_members_employees,w
0,0,0.3333,0,0,0,0,0,0,0,1,3,0,0,org:country_of_headquarters,w
0,0,0.9846,0,0,0,0,0,0,0,0,0,0,0,per:stateorprovince_of_death,w
0,0,0.9741,1,0,0.933,0,0.993,1,0,0.083333,1,0,0,per:cause_of_death,c
0,0,1,0,0,0,0,0,0,0,1,3,0,0,per:stateorprovince_of_birth,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,org:alternate_names,w
0,0,1,0,0,0,0,0,0,0,0.4,2,0,0,per:employee_or_member_of,c
0,0,0.5795,0,0.5,0,0,0,0,0,0,0,0,0,per:countries_of_residence,c
0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.5576,0,1,0,0,0,0,0,1,2,0,0,org:top_members_employees,w
0,0,0.5705,0,0,0,0,0,0,0,0,0,0,0,org:top_members_employees,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:title,c
0,0,1,0,0,0,0,0,0,0,0.5,3,0,0,per:countries_of_residence,c
0,0,1,1,0.5,0.924,0,0.9677,0.95,0,0.294118,5,0.75,2,per:age,c
0,0,1,0,0,0,0,0,0,0.25,1,4,0,0,per:title,w
0,0,0.6153,0,0,0,0,0,0,0,0,0,0,0,per:employee_or_member_of,w
0,0,0.5513,0,0,0,0,0,0,0,0,0,0,0,org:members,w
0,0,0.9579,0,0,0,0,0,0,0,0,0,0,0,per:employee_or_member_of,w
0,0,0.95,0,0,0,0,0,0,0,1,5,0,0,org:shareholders,w
0.400896,0,0.1746,0,0.5,0,0.9747,0,0,1,0.166667,1,0,0,per:employee_or_member_of,c
0,0.5,0.7018,1,0,0.957,0,0,0,0,1,8,0,0,org:top_members_employees,c
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:charges,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:alternate_names,w
0,0,0.7934,0,0,0,0,0,0,0,0,0,0,0,per:stateorprovince_of_death,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:age,w
0,0,0.95,0,0,0,0,0,0,0,0.714286,5,0,0,per:age,c
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:alternate_names,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,per:other_family,w
0,0,1,0,0,0,0,0,0,0,1,3,0,0,per:origin,w
0,0,0.912,0,0,0,0,0,0,0,0,0,0,0,per:alternate_names,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,3,0,0,per:title,c
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:alternate_names,w
0,0,0.5,0,0,0,0,0,0,0,0.5,2,0,0,per:employee_or_member_of,w
0,0,0.95,0,0,0,0,0,0,0,1,2,0,0,per:date_of_death,w
0,0,1,0,0,0,0,0,0,0,0.333333,1,0,0,per:origin,w
0,0,0.942,0,0,0,0,0,0,0,1,2,0,0,per:employee_or_member_of,c
0,0,1,0,0,0,0,0,0,0,1,3,0,0,per:origin,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,per:children,w
0,0,0.6243,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.0485,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,3,0,0,org:parents,w
0,0,0.7688,0,0,0,0,0,0,0,0,0,0,0,per:schools_attended,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,0.3774,0,0,0,0,0,1,0,0.375,3,0,0,org:country_of_headquarters,c
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:members,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:employee_or_member_of,c
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:employee_or_member_of,w
0,0,0.9098,0,0,0,0,0,0,0,0,0,0,0,per:country_of_birth,w
0,0,0.5615,0,0,0,0,0,0,0,0,0,0,0,per:schools_attended,w
0,0,0.7795,0,0,0.931,0,0,0,0,1,6,0.833333,1,per:cities_of_residence,c
0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,org:top_members_employees,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:top_members_employees,w
0,0,0.8418,1,0,0.897,0,0,1,0.23,0,0,0,0,org:alternate_names,c
0,0,0.4314,0,0.5,0,0,0,0.95,0,0.7,7,1,2,per:countries_of_residence,w
0,0,0.6236,0,0,0,0,0,0,0,1,2,0,0,per:statesorprovinces_of_residence,w
0,0,0.9803,0,0,0.977,0,0,0,0,0,0,0,0,org:top_members_employees,w
0,0,0.0613,0,0,0,0,0,0,0,1,1,0,0,per:stateorprovince_of_death,w
0,0,0.9654,0,0,0,0,0,0,0,0,0,0,0,org:subsidiaries,w
0,0,0.5354,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:title,w
0,0,0.5,0,0,0,0,0,0,0,1,3,0,0,per:age,c
0,0,0.7244,0,0,0,0,0,0,0,0,0,0,0,per:siblings,w
0,0,0.6488,0,0,0.903,0,0,0,0,1,4,0.75,1,per:parents,c
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:countries_of_residence,c
0,0,0.1278,1,0.5,0.932,0,0,0,0,0.583333,7,0.9375,2,per:title,w
0,0,0.7044,0,0,0,0,0,0,0,0,0,0,0,per:children,w
0,0,0.95,0,0,0,0,0,0,0,1,5,0,0,per:countries_of_residence,w
0,0,0.962,0,0,0,0,0,0,0,0.5,2,0,0,per:title,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,org:founded_by,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:employee_or_member_of,w
0,0.666667,0.4185,0,0,0,0,0.9227,0,0,1,4,1,2,per:employee_or_member_of,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:title,c
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:employee_or_member_of,c
0,0,0.9995,0,0,0,0,0,0,0,0,0,0,0,org:political_religious_affiliation,w
0,0,0.992,0,0,0,0,0,0,0,1,2,0,0,per:title,c
0,0,0.95,0,0,0,0,0,0,0,1,5,0,0,per:statesorprovinces_of_residence,w
0,0,1,0,0,0,0,0,0,0,1,4,0,0,per:religion,w
0,0,1,1,0,0.959,0,0.9677,1,0,0.133333,2,1,1,per:age,c
0,0,0.3506,0,0,0,0,0,0,0,1,4,0,0,org:shareholders,w
0,0,1,0,0,0,0,0,0,0,1,3,0,0,org:top_members_employees,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:alternate_names,w
0,0,1,0,0,0,0,0,0,0,1,3,0,0,org:top_members_employees,w
0,0,1,0,0,0,0,0,1,0,1,7,0.944444,1,org:top_members_employees,w
0,0,0.952,1,0,0,0,0,0,0,1,5,0.833333,1,org:stateorprovince_of_headquarters,w
0,0,0.5008,0,0,0,0,0,0,0,0,0,0,0,per:countries_of_residence,w
0,0,1,1,0,0,0,0,1,0,0.181818,2,0,0,per:spouse,w
0,0,0.0916,1,0,0,0,0,0,0.02,0.2,1,0,0,per:title,w
0,0.666667,0.8775,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,0.9015,0,0,0,0,0.9755,0,0,1,1,1,1,org:top_members_employees,w
0,0,0.5521,0,0,0,0,0,0,0,0,0,0,0,per:siblings,w
0,0,0.8176,0,0,0,0,0,0,0,0,0,0,0,per:siblings,w
0.8341,0,1,0,0,0,0,0.9947,0,1,1,4,1,3,org:date_founded,c
0,0,0.5781,0,0,0,0,0,0,0,0,0,0,0,per:spouse,w
0,0,0.9228,0,0,0,0,0,0,0,0,0,0,0,org:country_of_headquarters,w
0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,per:religion,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,per:employee_or_member_of,w
0,0,1,1,0,0,0,0,0,0,0.5,4,0.25,1,per:date_of_death,c
0,0,0.6948,0,0,0,0,0,0,0,0,0,0,0,per:date_of_birth,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:alternate_names,w
0,0,0.95,0,0,0,0,0,0,0,0.833333,5,0,0,per:cities_of_residence,w
0,0,0.1673,1,0,0,0,0,0,0,0.571429,4,0,0,org:stateorprovince_of_headquarters,c
0,0,0.9923,0,0,0,0,0,0,0,0,0,0,0,per:country_of_death,w
0,0,1,0,0,0,0,0,0,0,1,2,0,0,org:subsidiaries,w
0,0,0.9981,0,0,0.955,0,0,0,0,1,2,0,0,per:stateorprovince_of_death,c
0,0,1,0,0,0,0,0,0,0,1,4,0,0,org:city_of_headquarters,w
0,0,0.9848,0,0,0,0,0,0,0,0,0,0,0,per:alternate_names,w
0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,0.3438,0,0,0,0,0,0,0,1,3,0,0,org:founded_by,w
0,0,1,0,0,0,0,0,0,0,0,0,0,0,per:charges,w
0,0,0.992,0,0,0,0,0,0,0,1,4,0,0,per:statesorprovinces_of_residence,w
0,0,0.1546,1,1,0,0,0,1,0,0.583333,7,1,2,org:founded_by,c
0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:cities_of_residence,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,0.7429,0,0,0,0,0,0,0,0,0,0,0,org:subsidiaries,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:title,w
0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,org:alternate_names,w
0,0,1,0,0,0,0,0,0,0,1,5,0,0,per:countries_of_residence,w
0,0,0.403169,0,0,0,0,0,0,0,0,0,0,0,per:alternate_names,w
0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,per:religion,w
0,0,0.6572,0,0,0,0,0,0,0,0,0,0,0,per:country_of_birth,w
0,0,0.0449,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0,0,0.742,0,0,0,0,0,0,0,0,0,0,0,org:date_founded,w
0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.5368,0,0,0,0,0,0,0,0,0,0,0,per:title,w
0,0,0.669,0,0,0,0,0,0,0,0,0,0,0,org:member_of,w
0,0,1,0,0,0,0,0,0,0,1,3,0,0,per:title,w
0,0,0.4132,0,0,0,0,0,0,0,0,0,0,0,per:statesorprovinces_of_residence,w
