@relation jaccard_2013

@attribute conf_1 numeric
@attribute conf_2 numeric
@attribute conf_3 numeric
@attribute conf_4 numeric
@attribute conf_5 numeric
@attribute conf_6 numeric
@attribute conf_7 numeric
@attribute conf_8 numeric
@attribute conf_9 numeric
@attribute conf_10 numeric
@attribute prov numeric
@attribute num_prov numeric
@attribute jaccard numeric
@attribute num_offset numeric
@attribute rel {per:cities_of_residence,per:employee_or_member_of,per:age,org:date_founded,per:schools_attended,org:alternate_names,org:top_members_employees,org:member_of,org:shareholders,org:parents,org:subsidiaries,per:siblings,per:spouse,per:title,per:countries_of_residence,per:country_of_birth,per:alternate_names,per:parents,org:founded_by,org:country_of_headquarters,org:city_of_headquarters,org:date_dissolved,per:statesorprovinces_of_residence,per:stateorprovince_of_death,per:city_of_death,per:city_of_birth,per:stateorprovince_of_birth,org:members,per:children,per:cause_of_death,org:stateorprovince_of_headquarters,per:charges,org:website,per:religion,per:country_of_death,per:other_family,per:date_of_death,org:number_of_employees_members,per:date_of_birth,per:origin,org:political_religious_affiliation}
@attribute target {w,c}

@data
0.6777,0,0,0,0,0,0,0,0,0.85,1,2,1,1,per:alternate_names,c
0.8,0,0,0,0,0,0,0,0,0,1,1,0,0,per:charges,w
0.4848,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.1671,0,0,0,0,0,0,0.853446,0.95,0,0.333333,1,0,0,per:cities_of_residence,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,per:schools_attended,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.857143,0,0,0,0,0.694,0,0,0,0.85,0.333333,1,0,0,org:top_members_employees,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:parents,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,c
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:founded_by,w
0.941471,0,0,0,0,0,0,0,0,0,1,1,0,0,org:shareholders,w
0.4,0,0,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
1,0,0,0,0,0.552,0,0,0,0,1,2,0.923077,1,org:top_members_employees,c
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.945,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,c
0.4815,0,0,0,0,0.965,0,0.892263,0.95,0,1,4,0.966667,3,per:city_of_death,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:country_of_headquarters,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.920319,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,c
0.886204,0,0,0,0,0,0,0,0,0,1,1,0,0,per:other_family,w
0.6,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:founded_by,w
0.813194,0,0,0,0,0,0,0,0,0,1,1,0,0,per:siblings,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,c
0.853523,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
1,0,0,0,0,0,0,0,0,0.85,0.5,1,0,0,per:statesorprovinces_of_residence,w
0.8636,0,1,0,0,0,0,0,0,0.85,0.333333,1,0.777778,2,per:city_of_death,c
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:origin,w
0.4,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:members,c
0.6008,0,0,0,0,0.769,0,0,0,0.85,1,3,0.95,2,org:top_members_employees,c
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:country_of_death,w
0.926701,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
1,0,0,0,0,0,0,0.919754,0,0,0.5,1,0,0,per:children,w
0.611,0,0,0,0,0,0,0,0,0,1,1,0,0,org:date_founded,w
0.833328,0,0,0,0,0,0,0,0,0,1,1,0,0,org:founded_by,c
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,per:origin,w
1,0,0,0,0,0,0,0.881445,0,0,0.5,1,0,0,per:parents,w
0.2057,0,0,0,1,0.644,0.2,0,0.95,0,0.6,3,0.878788,3,org:founded_by,c
1,0,0,0,1,0.999,0,0,0.95,0,0.75,3,0.67094,3,per:date_of_birth,c
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.666667,0,0,0.2062,0.5,1,0,0,0,0,0.75,3,0.5,2,per:age,c
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,org:founded_by,w
0.641,0,0,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
0.4787,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.4,0,0,0,0,0,0,0.82869,0,0,0.5,1,0,0,org:parents,w
0.1316,0,0,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,per:parents,w
0.1449,0,0,0,0.5,0,0,0,0,0,0.5,1,0,0,per:title,c
0.875943,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:website,w
0.3946,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_birth,c
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:origin,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
1,0,0,0,0,0,0,0.952165,0,0,0.5,1,0,0,org:city_of_headquarters,w
0.94378,0,0,0,0,0,0,0,0,0,1,1,0,0,org:city_of_headquarters,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:country_of_death,w
0.834166,0,0,0,0,0,0,0,0,0,1,1,0,0,org:city_of_headquarters,w
0.7217,0,0,0,0,0,0,0,0.95,0,1,2,1,1,org:members,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,c
0.829,0,0,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.9,0,0,0,0,0,0,0,0,0,1,1,0,0,org:website,w
1,0,0,0,1,0,0,0,0.95,0,1,3,0.961538,2,per:siblings,c
0.814753,0,0,0,0,0,0,0,0,0,1,1,0,0,per:origin,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_birth,w
0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,org:city_of_headquarters,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,c
0.5,0,0,0,0,0,0,1,0,0,1,2,1,1,per:title,c
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.879643,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
0.9,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_death,w
0.5,0,0,0,0,0.729,0,1,0,0,0.666667,2,1,1,per:title,w
0.909091,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
0.800913,0,0,0,0,0,0,0,0,0,1,1,0,0,per:other_family,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
0.907944,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.885583,0,0,0,0,0,0,0,0,0,1,1,0,0,per:countries_of_residence,w
0.75,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.5,0,1,0,0.5,0,0,0,0,0,1,3,0.954545,2,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_death,w
1,0,0,0.2761,0,0,0,0,0.95,0,0.666667,2,1,2,per:city_of_birth,c
0.3095,0,0,0,0,0,0,0,0.95,0,0.5,1,0,0,per:date_of_death,c
0.915855,0,0,0,0,0,0,0,0,0,1,1,0,0,org:member_of,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.6,0,0,0,0,0,0,0.811137,0,0,0.5,1,0,0,per:origin,w
0.9,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_death,w
1,0,0,0.7008,0.5,0,0,0,0,0,0.666667,2,0,0,per:title,w
0.6,0,0,0,0,0,0,0,0,0,1,1,0,0,org:country_of_headquarters,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,org:member_of,w
0.933333,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.6,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
0.8532,0,0.6171,0,0,0,0,0.890564,0,0,0.666667,2,1,1,per:city_of_death,c
0.806326,0,0,0,0,0,0,0,0,0,1,1,0,0,org:shareholders,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,org:country_of_headquarters,w
0.9,0,0,0,0,0,0,0,0,0,1,1,0,0,per:country_of_death,w
0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,per:origin,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:countries_of_residence,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:siblings,w
0.4,0,0,0,0,0,0,0,0,0,1,1,0,0,per:countries_of_residence,w
0.808019,0,0,0,0,0,0,0,0,0,1,1,0,0,org:shareholders,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.86155,0,0,0,0,0,0,0,0,0,1,1,0,0,org:member_of,w
0.75,0,1,0.4453,0.5,0,0,0,0,0,0.25,1,0.916667,3,per:title,c
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.913076,0,0,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
0.4,0,0,0,0,0,0,0,0,0,1,1,0,0,org:country_of_headquarters,w
0.9,0.8,1,0,0,0,0,0,0.95,0.85,0.6,3,1,2,org:top_members_employees,c
0.8683,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
1,0,0,0,0,0,0,0.900312,0,0,0.5,1,0,0,per:children,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.819921,0,0,0,0,0,0,0,0,0,1,1,0,0,org:member_of,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:stateorprovince_of_death,w
0.909571,0,0,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.946972,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.888,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_birth,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:stateorprovince_of_headquarters,w
0.0445,0,0,0,0,0,0,0,0.95,0,1,2,1,1,org:top_members_employees,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
0.8602,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.5,0,0,0,0,0,0,0,0,0.85,0.5,1,0,0,per:employee_or_member_of,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,c
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.903263,0,0,0,0,0,0,0,0,0,1,1,0,0,org:member_of,w
0.855746,0,0,0,0,0,0,0,0,0,1,1,0,0,per:origin,w
0.907556,0,0,0,0,0,0,0,0,0,1,1,0,0,org:member_of,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_death,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:origin,w
0.862622,0,0,0,0,0,0,0,0,0,1,1,0,0,per:siblings,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,c
0.905393,0,0,0,0,0,0,0,0,0,1,1,0,0,per:other_family,c
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:parents,c
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,org:political_religious_affiliation,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:countries_of_residence,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.5,0,0,0,0,0,0,0,0.95,0,1,2,1,1,org:top_members_employees,c
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,org:members,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.567,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:origin,w
0.870352,0,0,0,0,0,0,0,0,0,1,1,0,0,per:countries_of_residence,w
0.827514,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:stateorprovince_of_headquarters,w
0.1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
1,0,0,0.4948,0,0,0,0,0.95,0.85,0.25,1,0,0,org:city_of_headquarters,c
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,org:member_of,w
0.885797,0,0,0,0,0,0,0,0,0,1,1,0,0,org:stateorprovince_of_headquarters,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_birth,w
0.856198,0,0,0,0,0,0,0,0,0,1,1,0,0,per:stateorprovince_of_birth,w
0.554,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.666667,0,0.2598,0,0.5,0,0,0,0.95,0.85,0.2,1,0,0,per:statesorprovinces_of_residence,c
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:religion,w
0.6,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_birth,w
0.890951,0,0,0,0,0,0,0,0,0,1,1,0,0,per:other_family,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.6524,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,per:other_family,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:parents,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:city_of_headquarters,w
0.813,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_death,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
0.95,0,0,0,0,0,0,0,0,0.85,1,2,1,1,per:parents,c
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.99,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.3543,0,0,0,0,0.999,0,0,0,0,0.5,1,0,0,per:title,c
0.809168,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:country_of_birth,w
0.914888,0,0,0,0,0,0,0,0,0,1,1,0,0,org:shareholders,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.7574,0,0,0,0,0,0,0,0,0,1,1,0,0,org:website,c
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:siblings,w
0.9285,0,0.5831,0,0,0,0,0.918266,0.95,0.85,0.2,1,0,0,per:city_of_death,c
0.954,0,0,0,0,0,0,1,0,0,1,2,0,0,per:title,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,org:city_of_headquarters,w
1,0,0,0.5991,0,0,0,0,0,0,1,2,1,1,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
0.944444,0,0,0,0,0.984,0,0,0,0,0.5,1,0.956522,1,org:subsidiaries,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
1,0,0,0,0,1,0,0,0,0,0.5,1,0.875,1,per:title,w
0.884323,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,c
0.9,0,0.5942,0,0,0,0,0,0.95,0,0.333333,1,0,0,org:top_members_employees,w
0.87715,0,0,0,0,0,0,0,0,0,1,1,0,0,org:country_of_headquarters,w
0.3602,0,0,0,0,0,0,0,0,0,1,1,0,0,per:age,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.855247,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
0.4953,0,0,0,0,0,0,0,0,0,1,1,0,0,per:other_family,c
0.912212,0,0,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
0.5,0,0,0,0,1,0,0,0.95,0.85,0.25,1,0,0,per:title,c
0.9991,0,0,0,0,0,0.8,0,0,0,0.5,1,0,0,per:date_of_death,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:stateorprovince_of_headquarters,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:stateorprovince_of_headquarters,w
0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,org:political_religious_affiliation,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,per:siblings,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:members,c
0.888663,0,0,0,0,0,0,0,0,0.85,1,2,0,0,per:spouse,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.3597,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,c
0.998,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,c
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
0.6255,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.5,0,0,0,0,0,0,1,0,0,0.5,1,0,0,per:title,w
0.81819,0,0,0,0,0,0,0,0,0,1,1,0,0,org:members,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,org:members,c
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:religion,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
0.749,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
1,0,0,0.5022,0,0,0.2,0,0.95,0.85,0.4,2,1,1,per:city_of_birth,c
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
0.6,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
0.623,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,per:siblings,w
0.706,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,c
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:charges,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.5,0,0,0,0,1,0,0,0.95,0,0.333333,1,0,0,per:origin,c
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:origin,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.827664,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
0.884,0,0,0,0.5,0.975,0,1,0,0,0.25,1,0,0,per:title,c
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,org:date_founded,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:number_of_employees_members,w
0.88276,0,0,0,0,0,0,0,0,0,1,1,0,0,per:siblings,w
0.043,0,0,0,0,0,0,0,0,0,1,1,0,0,per:children,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.6,0,0,0,0,0,0,0,0,0,1,1,0,0,org:website,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.90108,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.6327,0,0,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.0416,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,per:country_of_birth,w
1,0,0,0,0,0,0,0,0.95,0,0.5,1,0,0,per:cause_of_death,c
0.9942,0,0,0,0,1,0,0,0,0,0.5,1,0,0,org:country_of_headquarters,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,org:political_religious_affiliation,w
0.7,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.847636,0,0,0,0,0,0,0,0,0,1,1,0,0,org:parents,w
0.9278,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_death,w
0.1522,0,0,0,0,0.505,0,1,0,0,1,3,0.833333,2,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,org:alternate_names,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.4379,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.814114,0,0,0,0,0,0,0,0,0,1,1,0,0,org:members,w
0.0846,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.896007,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:alternate_names,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
1,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:spouse,w
0.853594,0,0,0,0,0,0,0,0,0,1,1,0,0,per:siblings,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
1,0,0,0,0,0,0,0,0,0.85,0.5,1,0,0,per:siblings,w
0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,per:countries_of_residence,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:employee_or_member_of,w
0.9,0.5,1,0,1,0.996,0,0.84822,0.95,0.85,0.75,6,0.969231,5,org:top_members_employees,c
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,org:subsidiaries,w
0.6,0,0,0,0,0,0,0,0,0,1,1,0,0,org:political_religious_affiliation,w
0.869231,0,0,0,0,0,0,0,0,0,1,1,0,0,org:members,w
0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,per:siblings,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.4154,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,w
0.921286,0,0,0,0,0,0,0,0,0,1,1,0,0,org:member_of,w
0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,per:title,c
0.9,0,0,0,0,0,0,0,0,0,1,1,0,0,per:date_of_death,w
0.85,0,0,0,0,0,0,0,0,0,1,1,0,0,per:cities_of_residence,w
0.704,0,0,0,0,0,0,0,0,0,1,1,0,0,org:top_members_employees,w
0.727,0,0,0,0,0,0,0,0,0,1,1,0,0,per:schools_attended,c
0.837053,0,0,0,0,0,0,0,0,0,1,1,0,0,per:statesorprovinces_of_residence,w
